Domain Code,Domain,Area Code,Area,Element Code,Element,Item Code,Item,Year Code,Year,Unit,Value,Flag,Flag Description
"FBS","Food Balances (2010-)","21","Brazil","5170","Residuals","2735","Meat, Other","2019","2019","1000 tonnes","0","Im","FAO data based on imputation methodology"
"FBS","Food Balances (2010-)","21","Brazil","5142","Food","2735","Meat, Other","2010","2010","1000 tonnes","39","Im","FAO data based on imputation methodology"
"FBS","Food Balances (2010-)","21","Brazil","5142","Food","2735","Meat, Other","2011","2011","1000 tonnes","32","Im","FAO data based on imputation methodology"
"FBS","Food Balances (2010-)","21","Brazil","5142","Food","2735","Meat, Other","2012","2012","1000 tonnes","52","Im","FAO data based on imputation methodology"
"FBS","Food Balances (2010-)","21","Brazil","5142","Food","2735","Meat, Other","2013","2013","1000 tonnes","54","Im","FAO data based on imputation methodology"
"FBS","Food Balances (2010-)","21","Brazil","5142","Food","2735","Meat, Other","2014","2014","1000 tonnes","47","Im","FAO data based on imputation methodology"
"FBS","Food Balances (2010-)","21","Brazil","5142","Food","2735","Meat, Other","2015","2015","1000 tonnes","47","Im","FAO data based on imputation methodology"
"FBS","Food Balances (2010-)","21","Brazil","5142","Food","2735","Meat, Other","2016","2016","1000 tonnes","40","Im","FAO data based on imputation methodology"
"FBS","Food Balances (2010-)","21","Brazil","5142","Food","2735","Meat, Other","2017","2017","1000 tonnes","86","Im","FAO data based on imputation methodology"
"FBS","Food Balances (2010-)","21","Brazil","5142","Food","2735","Meat, Other","2018","2018","1000 tonnes","140","Im","FAO data based on imputation methodology"
"FBS","Food Balances (2010-)","21","Brazil","5142","Food","2735","Meat, Other","2019","2019","1000 tonnes","113","Im","FAO data based on imputation methodology"
"FBS","Food Balances (2010-)","21","Brazil","645","Food supply quantity (kg/capita/yr)","2735","Meat, Other","2010","2010","kg","0.2","Fc","Calculated data"
"FBS","Food Balances (2010-)","21","Brazil","645","Food supply quantity (kg/capita/yr)","2735","Meat, Other","2011","2011","kg","0.16","Fc","Calculated data"
"FBS","Food Balances (2010-)","21","Brazil","645","Food supply quantity (kg/capita/yr)","2735","Meat, Other","2012","2012","kg","0.26","Fc","Calculated data"
"FBS","Food Balances (2010-)","21","Brazil","645","Food supply quantity (kg/capita/yr)","2735","Meat, Other","2013","2013","kg","0.27","Fc","Calculated data"
"FBS","Food Balances (2010-)","21","Brazil","645","Food supply quantity (kg/capita/yr)","2735","Meat, Other","2014","2014","kg","0.23","Fc","Calculated data"
"FBS","Food Balances (2010-)","21","Brazil","645","Food supply quantity (kg/capita/yr)","2735","Meat, Other","2015","2015","kg","0.23","Fc","Calculated data"
"FBS","Food Balances (2010-)","21","Brazil","645","Food supply quantity (kg/capita/yr)","2735","Meat, Other","2016","2016","kg","0.2","Fc","Calculated data"
"FBS","Food Balances (2010-)","21","Brazil","645","Food supply quantity (kg/capita/yr)","2735","Meat, Other","2017","2017","kg","0.41","Fc","Calculated data"
"FBS","Food Balances (2010-)","21","Brazil","645","Food supply quantity (kg/capita/yr)","2735","Meat, Other","2018","2018","kg","0.67","Fc","Calculated data"
"FBS","Food Balances (2010-)","21","Brazil","645","Food supply quantity (kg/capita/yr)","2735","Meat, Other","2019","2019","kg","0.54","Fc","Calculated data"
"FBS","Food Balances (2010-)","21","Brazil","664","Food supply (kcal/capita/day)","2735","Meat, Other","2010","2010","kcal/capita/day","1","Fc","Calculated data"
"FBS","Food Balances (2010-)","21","Brazil","664","Food supply (kcal/capita/day)","2735","Meat, Other","2011","2011","kcal/capita/day","1","Fc","Calculated data"
"FBS","Food Balances (2010-)","21","Brazil","664","Food supply (kcal/capita/day)","2735","Meat, Other","2012","2012","kcal/capita/day","1","Fc","Calculated data"
"FBS","Food Balances (2010-)","21","Brazil","664","Food supply (kcal/capita/day)","2735","Meat, Other","2013","2013","kcal/capita/day","1","Fc","Calculated data"
"FBS","Food Balances (2010-)","21","Brazil","664","Food supply (kcal/capita/day)","2735","Meat, Other","2014","2014","kcal/capita/day","1","Fc","Calculated data"
"FBS","Food Balances (2010-)","21","Brazil","664","Food supply (kcal/capita/day)","2735","Meat, Other","2015","2015","kcal/capita/day","1","Fc","Calculated data"
"FBS","Food Balances (2010-)","21","Brazil","664","Food supply (kcal/capita/day)","2735","Meat, Other","2016","2016","kcal/capita/day","1","Fc","Calculated data"
"FBS","Food Balances (2010-)","21","Brazil","664","Food supply (kcal/capita/day)","2735","Meat, Other","2017","2017","kcal/capita/day","2","Fc","Calculated data"
"FBS","Food Balances (2010-)","21","Brazil","664","Food supply (kcal/capita/day)","2735","Meat, Other","2018","2018","kcal/capita/day","4","Fc","Calculated data"
"FBS","Food Balances (2010-)","21","Brazil","664","Food supply (kcal/capita/day)","2735","Meat, Other","2019","2019","kcal/capita/day","3","Fc","Calculated data"
"FBS","Food Balances (2010-)","21","Brazil","674","Protein supply quantity (g/capita/day)","2735","Meat, Other","2010","2010","g/capita/day","0.19","Fc","Calculated data"
"FBS","Food Balances (2010-)","21","Brazil","674","Protein supply quantity (g/capita/day)","2735","Meat, Other","2011","2011","g/capita/day","0.13","Fc","Calculated data"
"FBS","Food Balances (2010-)","21","Brazil","674","Protein supply quantity (g/capita/day)","2735","Meat, Other","2012","2012","g/capita/day","0.28","Fc","Calculated data"
"FBS","Food Balances (2010-)","21","Brazil","674","Protein supply quantity (g/capita/day)","2735","Meat, Other","2013","2013","g/capita/day","0.3","Fc","Calculated data"
"FBS","Food Balances (2010-)","21","Brazil","674","Protein supply quantity (g/capita/day)","2735","Meat, Other","2014","2014","g/capita/day","0.24","Fc","Calculated data"
"FBS","Food Balances (2010-)","21","Brazil","674","Protein supply quantity (g/capita/day)","2735","Meat, Other","2015","2015","g/capita/day","0.24","Fc","Calculated data"
"FBS","Food Balances (2010-)","21","Brazil","674","Protein supply quantity (g/capita/day)","2735","Meat, Other","2016","2016","g/capita/day","0.19","Fc","Calculated data"
"FBS","Food Balances (2010-)","21","Brazil","674","Protein supply quantity (g/capita/day)","2735","Meat, Other","2017","2017","g/capita/day","0.52","Fc","Calculated data"
"FBS","Food Balances (2010-)","21","Brazil","674","Protein supply quantity (g/capita/day)","2735","Meat, Other","2018","2018","g/capita/day","0.9","Fc","Calculated data"
"FBS","Food Balances (2010-)","21","Brazil","674","Protein supply quantity (g/capita/day)","2735","Meat, Other","2019","2019","g/capita/day","0.7","Fc","Calculated data"
"FBS","Food Balances (2010-)","21","Brazil","684","Fat supply quantity (g/capita/day)","2735","Meat, Other","2010","2010","g/capita/day","0.02","Fc","Calculated data"
"FBS","Food Balances (2010-)","21","Brazil","684","Fat supply quantity (g/capita/day)","2735","Meat, Other","2011","2011","g/capita/day","0.01","Fc","Calculated data"
"FBS","Food Balances (2010-)","21","Brazil","684","Fat supply quantity (g/capita/day)","2735","Meat, Other","2012","2012","g/capita/day","0.02","Fc","Calculated data"
"FBS","Food Balances (2010-)","21","Brazil","684","Fat supply quantity (g/capita/day)","2735","Meat, Other","2013","2013","g/capita/day","0.02","Fc","Calculated data"
"FBS","Food Balances (2010-)","21","Brazil","684","Fat supply quantity (g/capita/day)","2735","Meat, Other","2014","2014","g/capita/day","0.02","Fc","Calculated data"
"FBS","Food Balances (2010-)","21","Brazil","684","Fat supply quantity (g/capita/day)","2735","Meat, Other","2015","2015","g/capita/day","0.02","Fc","Calculated data"
"FBS","Food Balances (2010-)","21","Brazil","684","Fat supply quantity (g/capita/day)","2735","Meat, Other","2016","2016","g/capita/day","0.02","Fc","Calculated data"
"FBS","Food Balances (2010-)","21","Brazil","684","Fat supply quantity (g/capita/day)","2735","Meat, Other","2017","2017","g/capita/day","0.02","Fc","Calculated data"
"FBS","Food Balances (2010-)","21","Brazil","684","Fat supply quantity (g/capita/day)","2735","Meat, Other","2018","2018","g/capita/day","0.04","Fc","Calculated data"
"FBS","Food Balances (2010-)","21","Brazil","684","Fat supply quantity (g/capita/day)","2735","Meat, Other","2019","2019","g/capita/day","0.03","Fc","Calculated data"
"FBS","Food Balances (2010-)","21","Brazil","5511","Production","2736","Offals, Edible","2010","2010","1000 tonnes","1408","Im","FAO data based on imputation methodology"
"FBS","Food Balances (2010-)","21","Brazil","5511","Production","2736","Offals, Edible","2011","2011","1000 tonnes","1400","Im","FAO data based on imputation methodology"
"FBS","Food Balances (2010-)","21","Brazil","5511","Production","2736","Offals, Edible","2012","2012","1000 tonnes","1431","Im","FAO data based on imputation methodology"
"FBS","Food Balances (2010-)","21","Brazil","5511","Production","2736","Offals, Edible","2013","2013","1000 tonnes","1476","Im","FAO data based on imputation methodology"
"FBS","Food Balances (2010-)","21","Brazil","5511","Production","2736","Offals, Edible","2014","2014","1000 tonnes","1510","Im","FAO data based on imputation methodology"
"FBS","Food Balances (2010-)","21","Brazil","5511","Production","2736","Offals, Edible","2015","2015","1000 tonnes","1491","Im","FAO data based on imputation methodology"
"FBS","Food Balances (2010-)","21","Brazil","5511","Production","2736","Offals, Edible","2016","2016","1000 tonnes","1493","Im","FAO data based on imputation methodology"
"FBS","Food Balances (2010-)","21","Brazil","5511","Production","2736","Offals, Edible","2017","2017","1000 tonnes","1509","Im","FAO data based on imputation methodology"
"FBS","Food Balances (2010-)","21","Brazil","5511","Production","2736","Offals, Edible","2018","2018","1000 tonnes","1553","Im","FAO data based on imputation methodology"
"FBS","Food Balances (2010-)","21","Brazil","5511","Production","2736","Offals, Edible","2019","2019","1000 tonnes","1614","Im","FAO data based on imputation methodology"
"FBS","Food Balances (2010-)","21","Brazil","5611","Import Quantity","2736","Offals, Edible","2010","2010","1000 tonnes","5","Im","FAO data based on imputation methodology"
"FBS","Food Balances (2010-)","21","Brazil","5611","Import Quantity","2736","Offals, Edible","2011","2011","1000 tonnes","6","Im","FAO data based on imputation methodology"
"FBS","Food Balances (2010-)","21","Brazil","5611","Import Quantity","2736","Offals, Edible","2012","2012","1000 tonnes","2","Im","FAO data based on imputation methodology"
"FBS","Food Balances (2010-)","21","Brazil","5611","Import Quantity","2736","Offals, Edible","2013","2013","1000 tonnes","3","Im","FAO data based on imputation methodology"
"FBS","Food Balances (2010-)","21","Brazil","5611","Import Quantity","2736","Offals, Edible","2014","2014","1000 tonnes","2","Im","FAO data based on imputation methodology"
"FBS","Food Balances (2010-)","21","Brazil","5611","Import Quantity","2736","Offals, Edible","2015","2015","1000 tonnes","3","Im","FAO data based on imputation methodology"
"FBS","Food Balances (2010-)","21","Brazil","5611","Import Quantity","2736","Offals, Edible","2016","2016","1000 tonnes","3","Im","FAO data based on imputation methodology"
"FBS","Food Balances (2010-)","21","Brazil","5611","Import Quantity","2736","Offals, Edible","2017","2017","1000 tonnes","5","Im","FAO data based on imputation methodology"
"FBS","Food Balances (2010-)","21","Brazil","5611","Import Quantity","2736","Offals, Edible","2018","2018","1000 tonnes","3","Im","FAO data based on imputation methodology"
"FBS","Food Balances (2010-)","21","Brazil","5611","Import Quantity","2736","Offals, Edible","2019","2019","1000 tonnes","8","Im","FAO data based on imputation methodology"
"FBS","Food Balances (2010-)","21","Brazil","5072","Stock Variation","2736","Offals, Edible","2010","2010","","","",""
"FBS","Food Balances (2010-)","21","Brazil","5072","Stock Variation","2736","Offals, Edible","2011","2011","","","",""
"FBS","Food Balances (2010-)","21","Brazil","5072","Stock Variation","2736","Offals, Edible","2012","2012","","","",""
"FBS","Food Balances (2010-)","21","Brazil","5072","Stock Variation","2736","Offals, Edible","2013","2013","","","",""
"FBS","Food Balances (2010-)","21","Brazil","5072","Stock Variation","2736","Offals, Edible","2014","2014","","","",""
"FBS","Food Balances (2010-)","21","Brazil","5072","Stock Variation","2736","Offals, Edible","2015","2015","","","",""
"FBS","Food Balances (2010-)","21","Brazil","5072","Stock Variation","2736","Offals, Edible","2016","2016","","","",""
"FBS","Food Balances (2010-)","21","Brazil","5072","Stock Variation","2736","Offals, Edible","2017","2017","","","",""
"FBS","Food Balances (2010-)","21","Brazil","5072","Stock Variation","2736","Offals, Edible","2018","2018","","","",""
"FBS","Food Balances (2010-)","21","Brazil","5072","Stock Variation","2736","Offals, Edible","2019","2019","","","",""
"FBS","Food Balances (2010-)","21","Brazil","5911","Export Quantity","2736","Offals, Edible","2010","2010","1000 tonnes","140","Im","FAO data based on imputation methodology"
"FBS","Food Balances (2010-)","21","Brazil","5911","Export Quantity","2736","Offals, Edible","2011","2011","1000 tonnes","159","Im","FAO data based on imputation methodology"
"FBS","Food Balances (2010-)","21","Brazil","5911","Export Quantity","2736","Offals, Edible","2012","2012","1000 tonnes","171","Im","FAO data based on imputation methodology"
"FBS","Food Balances (2010-)","21","Brazil","5911","Export Quantity","2736","Offals, Edible","2013","2013","1000 tonnes","195","Im","FAO data based on imputation methodology"
"FBS","Food Balances (2010-)","21","Brazil","5911","Export Quantity","2736","Offals, Edible","2014","2014","1000 tonnes","203","Im","FAO data based on imputation methodology"
"FBS","Food Balances (2010-)","21","Brazil","5911","Export Quantity","2736","Offals, Edible","2015","2015","1000 tonnes","182","Im","FAO data based on imputation methodology"
"FBS","Food Balances (2010-)","21","Brazil","5911","Export Quantity","2736","Offals, Edible","2016","2016","1000 tonnes","211","Im","FAO data based on imputation methodology"
"FBS","Food Balances (2010-)","21","Brazil","5911","Export Quantity","2736","Offals, Edible","2017","2017","1000 tonnes","220","Im","FAO data based on imputation methodology"
"FBS","Food Balances (2010-)","21","Brazil","5911","Export Quantity","2736","Offals, Edible","2018","2018","1000 tonnes","223","Im","FAO data based on imputation methodology"
"FBS","Food Balances (2010-)","21","Brazil","5911","Export Quantity","2736","Offals, Edible","2019","2019","1000 tonnes","236","Im","FAO data based on imputation methodology"
"FBS","Food Balances (2010-)","21","Brazil","5301","Domestic supply quantity","2736","Offals, Edible","2010","2010","1000 tonnes","1273","S","Standardized data"
"FBS","Food Balances (2010-)","21","Brazil","5301","Domestic supply quantity","2736","Offals, Edible","2011","2011","1000 tonnes","1247","S","Standardized data"
