Domain Code,Domain,Area Code (FAO),Area,Element Code,Element,Item Code (FAO),Item,Year Code,Year,Unit,Value,Flag,Flag Description
"QI","Production Indices","21","Brazil","434","Gross per capita Production Index Number (2014-2016 = 100)","2054","Food","1992","1992","index","56.37","Fc","Calculated data"
"QI","Production Indices","21","Brazil","434","Gross per capita Production Index Number (2014-2016 = 100)","2054","Food","1993","1993","index","56.01","Fc","Calculated data"
"QI","Production Indices","21","Brazil","434","Gross per capita Production Index Number (2014-2016 = 100)","2054","Food","1994","1994","index","59.39","Fc","Calculated data"
"QI","Production Indices","21","Brazil","434","Gross per capita Production Index Number (2014-2016 = 100)","2054","Food","1995","1995","index","62.38","Fc","Calculated data"
"QI","Production Indices","21","Brazil","434","Gross per capita Production Index Number (2014-2016 = 100)","2054","Food","1996","1996","index","60.77","Fc","Calculated data"
"QI","Production Indices","21","Brazil","434","Gross per capita Production Index Number (2014-2016 = 100)","2054","Food","1997","1997","index","62.4","Fc","Calculated data"
"QI","Production Indices","21","Brazil","434","Gross per capita Production Index Number (2014-2016 = 100)","2054","Food","1998","1998","index","62.02","Fc","Calculated data"
"QI","Production Indices","21","Brazil","434","Gross per capita Production Index Number (2014-2016 = 100)","2054","Food","1999","1999","index","65.61","Fc","Calculated data"
"QI","Production Indices","21","Brazil","434","Gross per capita Production Index Number (2014-2016 = 100)","2054","Food","2000","2000","index","66.27","Fc","Calculated data"
"QI","Production Indices","21","Brazil","434","Gross per capita Production Index Number (2014-2016 = 100)","2054","Food","2001","2001","index","68.62","Fc","Calculated data"
"QI","Production Indices","21","Brazil","434","Gross per capita Production Index Number (2014-2016 = 100)","2054","Food","2002","2002","index","71.64","Fc","Calculated data"
"QI","Production Indices","21","Brazil","434","Gross per capita Production Index Number (2014-2016 = 100)","2054","Food","2003","2003","index","76.59","Fc","Calculated data"
"QI","Production Indices","21","Brazil","434","Gross per capita Production Index Number (2014-2016 = 100)","2054","Food","2004","2004","index","78.4","Fc","Calculated data"
"QI","Production Indices","21","Brazil","434","Gross per capita Production Index Number (2014-2016 = 100)","2054","Food","2005","2005","index","78.37","Fc","Calculated data"
"QI","Production Indices","21","Brazil","434","Gross per capita Production Index Number (2014-2016 = 100)","2054","Food","2006","2006","index","81.36","Fc","Calculated data"
"QI","Production Indices","21","Brazil","434","Gross per capita Production Index Number (2014-2016 = 100)","2054","Food","2007","2007","index","86.14","Fc","Calculated data"
"QI","Production Indices","21","Brazil","434","Gross per capita Production Index Number (2014-2016 = 100)","2054","Food","2008","2008","index","90.45","Fc","Calculated data"
"QI","Production Indices","21","Brazil","434","Gross per capita Production Index Number (2014-2016 = 100)","2054","Food","2009","2009","index","88.83","Fc","Calculated data"
"QI","Production Indices","21","Brazil","434","Gross per capita Production Index Number (2014-2016 = 100)","2054","Food","2010","2010","index","92.81","Fc","Calculated data"
"QI","Production Indices","21","Brazil","434","Gross per capita Production Index Number (2014-2016 = 100)","2054","Food","2011","2011","index","95.65","Fc","Calculated data"
"QI","Production Indices","21","Brazil","434","Gross per capita Production Index Number (2014-2016 = 100)","2054","Food","2012","2012","index","93.55","Fc","Calculated data"
"QI","Production Indices","21","Brazil","434","Gross per capita Production Index Number (2014-2016 = 100)","2054","Food","2013","2013","index","99.28","Fc","Calculated data"
"QI","Production Indices","21","Brazil","434","Gross per capita Production Index Number (2014-2016 = 100)","2054","Food","2014","2014","index","99.95","Fc","Calculated data"
"QI","Production Indices","21","Brazil","434","Gross per capita Production Index Number (2014-2016 = 100)","2054","Food","2015","2015","index","101.79","Fc","Calculated data"
"QI","Production Indices","21","Brazil","434","Gross per capita Production Index Number (2014-2016 = 100)","2054","Food","2016","2016","index","98.26","Fc","Calculated data"
"QI","Production Indices","21","Brazil","434","Gross per capita Production Index Number (2014-2016 = 100)","2054","Food","2017","2017","index","105.67","Fc","Calculated data"
"QI","Production Indices","21","Brazil","434","Gross per capita Production Index Number (2014-2016 = 100)","2054","Food","2018","2018","index","104.77","Fc","Calculated data"
"QI","Production Indices","21","Brazil","434","Gross per capita Production Index Number (2014-2016 = 100)","2054","Food","2019","2019","index","106.09","Fc","Calculated data"
"QI","Production Indices","21","Brazil","432","Gross Production Index Number (2014-2016 = 100)","2044","Livestock","1961","1961","index","11","Fc","Calculated data"
"QI","Production Indices","21","Brazil","432","Gross Production Index Number (2014-2016 = 100)","2044","Livestock","1962","1962","index","11.21","Fc","Calculated data"
"QI","Production Indices","21","Brazil","432","Gross Production Index Number (2014-2016 = 100)","2044","Livestock","1963","1963","index","11.33","Fc","Calculated data"
"QI","Production Indices","21","Brazil","432","Gross Production Index Number (2014-2016 = 100)","2044","Livestock","1964","1964","index","12.15","Fc","Calculated data"
"QI","Production Indices","21","Brazil","432","Gross Production Index Number (2014-2016 = 100)","2044","Livestock","1965","1965","index","12.82","Fc","Calculated data"
"QI","Production Indices","21","Brazil","432","Gross Production Index Number (2014-2016 = 100)","2044","Livestock","1966","1966","index","12.86","Fc","Calculated data"
"QI","Production Indices","21","Brazil","432","Gross Production Index Number (2014-2016 = 100)","2044","Livestock","1967","1967","index","13.16","Fc","Calculated data"
"QI","Production Indices","21","Brazil","432","Gross Production Index Number (2014-2016 = 100)","2044","Livestock","1968","1968","index","14.4","Fc","Calculated data"
"QI","Production Indices","21","Brazil","432","Gross Production Index Number (2014-2016 = 100)","2044","Livestock","1969","1969","index","15.14","Fc","Calculated data"
"QI","Production Indices","21","Brazil","432","Gross Production Index Number (2014-2016 = 100)","2044","Livestock","1970","1970","index","15.47","Fc","Calculated data"
"QI","Production Indices","21","Brazil","432","Gross Production Index Number (2014-2016 = 100)","2044","Livestock","1971","1971","index","15.37","Fc","Calculated data"
"QI","Production Indices","21","Brazil","432","Gross Production Index Number (2014-2016 = 100)","2044","Livestock","1972","1972","index","16.83","Fc","Calculated data"
"QI","Production Indices","21","Brazil","432","Gross Production Index Number (2014-2016 = 100)","2044","Livestock","1973","1973","index","17.66","Fc","Calculated data"
"QI","Production Indices","21","Brazil","432","Gross Production Index Number (2014-2016 = 100)","2044","Livestock","1974","1974","index","17.5","Fc","Calculated data"
"QI","Production Indices","21","Brazil","432","Gross Production Index Number (2014-2016 = 100)","2044","Livestock","1975","1975","index","18.74","Fc","Calculated data"
"QI","Production Indices","21","Brazil","432","Gross Production Index Number (2014-2016 = 100)","2044","Livestock","1976","1976","index","20.32","Fc","Calculated data"
"QI","Production Indices","21","Brazil","432","Gross Production Index Number (2014-2016 = 100)","2044","Livestock","1977","1977","index","20.53","Fc","Calculated data"
"QI","Production Indices","21","Brazil","432","Gross Production Index Number (2014-2016 = 100)","2044","Livestock","1978","1978","index","21.6","Fc","Calculated data"
"QI","Production Indices","21","Brazil","432","Gross Production Index Number (2014-2016 = 100)","2044","Livestock","1979","1979","index","22.89","Fc","Calculated data"
"QI","Production Indices","21","Brazil","432","Gross Production Index Number (2014-2016 = 100)","2044","Livestock","1980","1980","index","25.39","Fc","Calculated data"
"QI","Production Indices","21","Brazil","432","Gross Production Index Number (2014-2016 = 100)","2044","Livestock","1981","1981","index","26.23","Fc","Calculated data"
"QI","Production Indices","21","Brazil","432","Gross Production Index Number (2014-2016 = 100)","2044","Livestock","1982","1982","index","26.56","Fc","Calculated data"
"QI","Production Indices","21","Brazil","432","Gross Production Index Number (2014-2016 = 100)","2044","Livestock","1983","1983","index","27.46","Fc","Calculated data"
"QI","Production Indices","21","Brazil","432","Gross Production Index Number (2014-2016 = 100)","2044","Livestock","1984","1984","index","28.08","Fc","Calculated data"
"QI","Production Indices","21","Brazil","432","Gross Production Index Number (2014-2016 = 100)","2044","Livestock","1985","1985","index","28.94","Fc","Calculated data"
"QI","Production Indices","21","Brazil","432","Gross Production Index Number (2014-2016 = 100)","2044","Livestock","1986","1986","index","30.22","Fc","Calculated data"
"QI","Production Indices","21","Brazil","432","Gross Production Index Number (2014-2016 = 100)","2044","Livestock","1987","1987","index","32.22","Fc","Calculated data"
"QI","Production Indices","21","Brazil","432","Gross Production Index Number (2014-2016 = 100)","2044","Livestock","1988","1988","index","34.24","Fc","Calculated data"
"QI","Production Indices","21","Brazil","432","Gross Production Index Number (2014-2016 = 100)","2044","Livestock","1989","1989","index","35.36","Fc","Calculated data"
"QI","Production Indices","21","Brazil","432","Gross Production Index Number (2014-2016 = 100)","2044","Livestock","1990","1990","index","35.82","Fc","Calculated data"
"QI","Production Indices","21","Brazil","432","Gross Production Index Number (2014-2016 = 100)","2044","Livestock","1991","1991","index","39.13","Fc","Calculated data"
"QI","Production Indices","21","Brazil","432","Gross Production Index Number (2014-2016 = 100)","2044","Livestock","1992","1992","index","41.12","Fc","Calculated data"
"QI","Production Indices","21","Brazil","432","Gross Production Index Number (2014-2016 = 100)","2044","Livestock","1993","1993","index","42.52","Fc","Calculated data"
"QI","Production Indices","21","Brazil","432","Gross Production Index Number (2014-2016 = 100)","2044","Livestock","1994","1994","index","45","Fc","Calculated data"
"QI","Production Indices","21","Brazil","432","Gross Production Index Number (2014-2016 = 100)","2044","Livestock","1995","1995","index","49.56","Fc","Calculated data"
"QI","Production Indices","21","Brazil","432","Gross Production Index Number (2014-2016 = 100)","2044","Livestock","1996","1996","index","52.94","Fc","Calculated data"
"QI","Production Indices","21","Brazil","432","Gross Production Index Number (2014-2016 = 100)","2044","Livestock","1997","1997","index","53.12","Fc","Calculated data"
"QI","Production Indices","21","Brazil","432","Gross Production Index Number (2014-2016 = 100)","2044","Livestock","1998","1998","index","54.02","Fc","Calculated data"
"QI","Production Indices","21","Brazil","432","Gross Production Index Number (2014-2016 = 100)","2044","Livestock","1999","1999","index","58.64","Fc","Calculated data"
"QI","Production Indices","21","Brazil","432","Gross Production Index Number (2014-2016 = 100)","2044","Livestock","2000","2000","index","61.26","Fc","Calculated data"
"QI","Production Indices","21","Brazil","432","Gross Production Index Number (2014-2016 = 100)","2044","Livestock","2001","2001","index","63.48","Fc","Calculated data"
"QI","Production Indices","21","Brazil","432","Gross Production Index Number (2014-2016 = 100)","2044","Livestock","2002","2002","index","67.57","Fc","Calculated data"
"QI","Production Indices","21","Brazil","432","Gross Production Index Number (2014-2016 = 100)","2044","Livestock","2003","2003","index","70.44","Fc","Calculated data"
